business_id,name,city,state,latitude,longitude,stars,review_count,is_open,price_num,price_label,weekly_hours,cuisine,has_takeout,has_delivery,has_reservation,good_for_kids,outdoor_seating,has_parking,checkin_count,log_review_count,log_checkin_count,mean_sentiment
gxYsLtosNDh9EAoT87MD8g,Wendy's,Folsom,PA,39.8880218,-75.3278032,2.0,20,1,1.0,$,112.0,Fast Food,1.0,1.0,0.0,1.0,,0.0,10,3.044522437723423,2.3978952727983707,
97rpHKTH08bP_audNScXgA,Leddy's Pub,Harleysville,PA,40.2494649,-75.4055644,3.0,7,1,2.0,$$,60.75,American (New),1.0,0.0,1.0,0.0,1.0,1.0,5,2.0794415416798357,1.791759469228055,
_jw2k0s0zDMgnti5i_IUaQ,Pins Mechanical,Nashville,TN,36.158662,-86.788081,4.0,129,1,2.0,$$,91.5,Bowling,0.0,0.0,0.0,,1.0,1.0,201,4.867534450455582,5.308267697401205,
n8lxMCKQc2XjSy1n6tGQGg,Vie's At Shipwatch,Largo,FL,27.8812995,-82.8453198,4.0,17,0,2.0,$$,47.0,American (Traditional),1.0,0.0,1.0,1.0,1.0,1.0,9,2.8903717578961645,2.302585092994046,
aTaRjb8DvgFcFuMsSGXR8w,Popeyes Louisiana Chicken,Edmonton,AB,53.4767381097,-113.3673458155,3.5,56,1,2.0,$$,,Sandwiches,1.0,1.0,0.0,1.0,1.0,1.0,41,4.04305126783455,3.7376696182833684,
ZSk6ahTfxD_kSsrTzVRZ4w,Royal Farms,Sicklerville,NJ,39.7276928,-75.0138297,1.0,7,1,,,,Chicken Shop,1.0,1.0,,,,1.0,5,2.0794415416798357,1.791759469228055,
mUw3K8xRMUrbfZfMJJUZ5Q,Pisa Pasta Healthy Italian,Tampa Bay,FL,27.9672626,-82.7997273,4.0,9,0,2.0,$$,72.0,Italian,1.0,,,1.0,,0.0,4,2.302585092994046,1.6094379124341003,
UrUmhdZLsWcVoIXV9keiVg,Chicago Connection - Fairview,Boise,ID,43.6196882,-116.2700606,3.0,28,1,2.0,$$,71.0,Sandwiches,1.0,1.0,1.0,1.0,0.0,1.0,14,3.367295829986474,2.70805020110221,
mWZOPkusdImQRGwhyrymaQ,Beignets & More,Chalmette,LA,29.9500201,-89.9744921,4.5,83,1,1.0,$,45.0,Cafes,1.0,0.0,0.0,1.0,0.0,,121,4.430816798843313,4.804021044733257,
qCojkwO9wJX7alM-x-DJcA,Willi B's Saloon,Boise,ID,43.662045,-116.3380704,4.0,33,1,2.0,$$,86.0,Cocktail Bars,1.0,0.0,0.0,0.0,1.0,1.0,53,3.5263605246161616,3.9889840465642745,
N2j1caPRBMk34IEKqtGLSA,Bar 210,Philadelphia,PA,39.949705,-75.172932,4.5,6,1,4.0,$$$$,77.0,Seafood,1.0,1.0,1.0,,0.0,1.0,7,1.9459101490553132,2.0794415416798357,
iCwNHl6EsZqEqwT2u95YiA,Skyline Limousine,Tampa,FL,27.9585412226,-82.4599746331,4.0,36,1,,,164.5,Music Venues,,,,,0.0,0.0,13,3.6109179126442243,2.6390573296152584,
30iPzAg-vFWVHmzRt8cs3Q,Hawkeye Pizza,Tampa,FL,28.143208,-82.291094,2.5,50,0,1.0,$,65.0,Pizza,1.0,1.0,0.0,1.0,0.0,1.0,23,3.9318256327243257,3.1780538303479458,
Z3qjLqxpsIo2SHdyITGkeQ,Westshore Pizza,Tampa,FL,27.9952705688,-82.3734648519,2.5,19,0,,,,Pizza,1.0,1.0,,1.0,,0.0,12,2.995732273553991,2.5649493574615367,
t-QOrQE2gTcyirI0LqZ8mw,Bar One Fourteen,Indianapolis,IN,39.842828,-86.1541773,4.0,79,1,3.0,$$$,19.0,American (New),0.0,0.0,1.0,0.0,0.0,1.0,55,4.382026634673881,4.02535169073515,
hUtkmOGwqRbnzkttutDe8g,Cafe Du Monde,Gretna,LA,29.92189,-90.038834,3.5,30,1,1.0,$,85.0,Donuts,1.0,,,,0.0,,125,3.4339872044851463,4.836281906951478,
YmbvEo4XymVRw0DKKnhVlA,First & Ten Sports Pub,Trenton,NJ,40.2263779,-74.7127537,4.0,49,1,2.0,$$,48.0,American (Traditional),1.0,0.0,0.0,0.0,1.0,1.0,72,3.912023005428146,4.290459441148391,
KtDdYseuflhOVI8Bal58kg,Tam's Sweet & Savory Café,Indianapolis,IN,39.875378,-85.956899,4.5,18,1,,,30.0,Breakfast & Brunch,,,,,1.0,0.0,9,2.9444389791664403,2.302585092994046,
TRpIVZlPEShnO8hzJr4dcw,Plaza Azteca - King of Prussia,King Of Prussia,PA,40.0840828926,-75.3870787603,3.5,310,1,2.0,$$,66.0,Mexican,1.0,1.0,1.0,1.0,0.0,1.0,553,5.739792912179234,6.317164686747284,
45VrJplsLEo9EYMvTjBwGg,Gourmelt,Sparks,NV,39.582805,-119.741084,4.0,197,1,2.0,$$,56.0,Sandwiches,1.0,1.0,0.0,1.0,1.0,1.0,231,5.288267030694535,5.44673737166631,
8wMzew0BbsQoeV_E4ViGsQ,Rite Aid,Boise,ID,43.589294,-116.244297,3.5,6,1,2.0,$$,88.0,Drugstores,1.0,,,,,,106,1.9459101490553132,4.672828834461906,
aB87dhUScrx4zW_mJD7jKw,Imo's Pizza,Saint Louis,MO,38.6742338,-90.3547588,2.5,24,1,2.0,$$,101.0,Pizza,1.0,1.0,0.0,1.0,0.0,,47,3.2188758248682006,3.871201010907891,
EBpicl13JZwCypP0NlbINA,Paradise Biryani Pointe,St Louis,MO,38.5923349542,-90.5255520344,3.0,64,1,2.0,$$,31.5,Pakistani,1.0,1.0,1.0,1.0,1.0,,101,4.174387269895637,4.624972813284271,
qKsVXj2c7Y0fswK_qnX1Cg,Deluxe,Maplewood,MO,38.6114289,-90.3201462,3.0,5,0,2.0,$$,,Local Flavor,,,,,0.0,,0,1.791759469228055,0.0,
dSv7qHrkYF4nmQQA0QRP_g,Maple Leaf Bar,New Orleans,LA,29.948938,-90.1320839,4.0,239,1,1.0,$,98.0,Music Venues,,,0.0,0.0,1.0,1.0,948,5.480638923341991,6.855408798609928,
RJ2sHnTFY44EgjyGhwPqGQ,Imo's Pizza Twin Oaks,Ballwin,MO,38.5668920423,-90.4977249316,2.5,44,1,2.0,$$,81.0,Pizza,1.0,1.0,0.0,1.0,0.0,1.0,84,3.8066624897703196,4.442651256490317,
-_1ctmwdtSpjfpFu0pHXzw,Fat Boy’s Pizza,New Orleans,LA,29.9581870061,-90.0651254559,4.5,6,1,,,104.0,Food Trucks,,,,,,0.0,6,1.9459101490553132,1.9459101490553132,
7xAnCle53yC6GHa22j69jg,Oz Night Club,Sauget,IL,38.6013115,-90.1744529,2.5,26,1,2.0,$$,20.0,Dance Clubs,,,,,1.0,1.0,30,3.295836866004329,3.4339872044851463,
EJt-wNzrEQu6LmZm1IZgBg,The Hut Luncheonette,King of Prussia,PA,40.0893676,-75.3464609,4.0,22,0,1.0,$,90.0,Sandwiches,1.0,1.0,0.0,1.0,0.0,1.0,17,3.1354942159291497,2.8903717578961645,
uBGVK7rVKXNkjVW1s5wn3w,Romano Italian Street Food,Metairie,LA,30.0049045142,-90.1867813868,3.0,27,0,1.0,$,77.0,Italian,1.0,0.0,0.0,1.0,0.0,1.0,51,3.332204510175204,3.9512437185814275,
7qc5wS5t5NYdiuldY_CpHw,Publix Super Markets,Brandon,FL,27.9226429,-82.3199863,4.0,29,1,2.0,$$,,Bakeries,1.0,1.0,,,,1.0,376,3.4011973816621555,5.932245187448011,
wQq0QBaYXa1KLNw_JVub_g,Pure Casino Yellowhead,Edmonton,AB,53.5797125,-113.5841819,2.5,16,1,,,122.5,American (Traditional),1.0,0.0,1.0,0.0,0.0,1.0,88,2.833213344056216,4.48863636973214,
wD0xH47Jj9bH_E2yY9htlA,Fresco Pizza & Grill,King of Prussia,PA,40.0862095,-75.3301605,4.0,13,1,1.0,$,80.0,Pizza,1.0,1.0,0.0,,,,14,2.6390573296152584,2.70805020110221,
9PCU1jKEaysLfaETpYEHxg,Blaze Pizza,Edmonton,AB,53.617551,-113.397508,4.5,84,1,2.0,$$,66.0,Pizza,1.0,1.0,0.0,1.0,0.0,1.0,118,4.442651256490317,4.77912349311153,
SQ3V6oMbHAANZW-wPjMxhg,Pangea,Tucson,AZ,32.2340093,-110.9568762,3.0,7,1,2.0,$$,42.5,American (New),1.0,0.0,0.0,0.0,1.0,0.0,21,2.0794415416798357,3.091042453358316,
a5dAEJescHGr_srX8Ckg-Q,Zulema's Kitchen,Nashville,TN,36.1480546,-86.6895131,4.5,34,1,,,28.0,New Mexican Cuisine,1.0,1.0,0.0,,1.0,1.0,29,3.5553480614894135,3.4011973816621555,
n-Ff-FPW-9lQfBRTPxNeCA,Pho Cyclo Cafe,Philadelphia,PA,39.9237701,-75.1701907,4.0,71,1,2.0,$$,84.0,Vietnamese,1.0,1.0,1.0,1.0,0.0,1.0,73,4.276666119016055,4.30406509320417,
gDpUnOqTZClHHLp2UXqdig,Roma Pizza & Pasta,Nashville,TN,36.1918778,-86.8292071,2.5,26,1,2.0,$$,105.0,Italian,1.0,1.0,0.0,1.0,0.0,,78,3.295836866004329,4.3694478524670215,
6gpLX1k5RGsU2rLQpgn2KA,Mad Beach Fish House,Madeira Beach,FL,27.788352,-82.7856989,3.5,325,1,2.0,$$,44.0,Seafood,1.0,0.0,1.0,1.0,1.0,1.0,226,5.786897381366708,5.424950017481403,
qCtdR8H4dbVRCzaCr_wMcg,House of China,Clearwater,FL,27.8951797,-82.6869038,2.5,30,0,1.0,$,,Chinese,1.0,1.0,0.0,1.0,0.0,1.0,39,3.4339872044851463,3.6888794541139363,
2XmP7QMdeiGTtJou5BMosQ,Satsuma Cafe,New Orleans,LA,29.9377653,-90.0712579,4.5,35,0,2.0,$$,63.0,Juice Bars & Smoothies,1.0,0.0,,,1.0,1.0,41,3.58351893845611,3.7376696182833684,
yFxxhrdtDfmNF4xcXeem8A,Takumi,Wilmington,DE,39.780447,-75.543643,3.5,193,1,2.0,$$,74.0,Chinese,1.0,1.0,1.0,1.0,0.0,1.0,469,5.267858159063328,6.152732694704104,
9BGUIK6rcprILPyiyYnJyg,The Foto Club,Philadelphia,PA,40.000822,-75.097048,4.5,5,1,2.0,$$,40.0,Dance Clubs,,,0.0,,1.0,1.0,7,1.791759469228055,2.0794415416798357,
A6jw563_SNXf7mPNE-GSzA,Los Mariachis,Madison,TN,36.2497759568,-86.7185781652,4.0,11,0,2.0,$$,,Mexican,1.0,0.0,1.0,1.0,0.0,1.0,36,2.4849066497880004,3.6109179126442243,
w9GI3f5z_I3h1FvJo0oc8A,Hemo's,Philadelphia,PA,39.9509732529,-75.1970618339,4.0,67,1,1.0,$,32.5,Food Stands,1.0,0.0,0.0,1.0,0.0,1.0,123,4.219507705176107,4.820281565605037,
1lYgczPofVzbRqBT4XdLZQ,Starbucks,Cherry Hill,NJ,39.88593535,-75.00263043,2.5,14,1,2.0,$$,24.0,Coffee & Tea,1.0,,,,0.0,0.0,31,2.70805020110221,3.4657359027997265,
B4TDjoUs9zAhNKErLsHkxw,Eddie's Grilled Cheese,Philadelphia,PA,40.0250825,-75.2221247,1.5,11,0,3.0,$$$,,American (Traditional),1.0,1.0,0.0,0.0,0.0,1.0,1,2.4849066497880004,0.6931471805599453,
TWLH8nel96VXhKsuZ-R4sQ,Santa Barbara Urban Wine Tours,Santa Barbara,CA,34.4128895,-119.6898255,5.0,8,0,2.0,$$,,Wineries,,,,0.0,,,8,2.1972245773362196,2.1972245773362196,
wGc_OLx57vUm7cGJSj_CCQ,Calle 75 Downtown,Boise,ID,43.6176216,-116.2066,3.5,97,1,2.0,$$,62.0,Mexican,1.0,0.0,,1.0,1.0,1.0,69,4.584967478670572,4.248495242049359,
rxGN3mljUEwNLyE2q-DWcA,Nestle Toll House Cafe by Chip,Tampa,FL,28.069335,-82.576803,3.5,7,1,1.0,$,72.0,Bakeries,1.0,0.0,0.0,1.0,,0.0,12,2.0794415416798357,2.5649493574615367,
mgyfnz2juUJN4Pj42HLMiQ,Argan Moroccan Cuisine,Philadelphia,PA,39.9504955,-75.1691344,4.0,69,0,1.0,$,77.0,Moroccan,1.0,0.0,1.0,1.0,0.0,1.0,55,4.248495242049359,4.02535169073515,
8L0hQvh5JCg4G0jdZFmUFA,Morning Call Coffee Stand,New Orleans,LA,29.9824105,-90.110207,4.0,51,1,1.0,$,105.0,Donuts,,,,,1.0,1.0,64,3.9512437185814275,4.174387269895637,
ElgpjYk-Wzq1LVZQblI46w,Wawa,Tampa,FL,28.0263528338,-82.5063857809,3.5,6,1,1.0,$,,Coffee & Tea,1.0,1.0,,,,1.0,22,1.9459101490553132,3.1354942159291497,
dI4hRSdt90bZyh2L9Kz71Q,Kissin' Cuzzins,Saint Petersburg,FL,27.7815469,-82.6790769,4.5,215,1,1.0,$,36.0,Breakfast & Brunch,1.0,0.0,0.0,1.0,0.0,1.0,406,5.375278407684165,6.008813185442595,
HXEX_z9sYYZycXwSN-Lh4w,Put A Lid On It,Upper Darby,PA,39.9516508,-75.2673947,3.0,10,0,2.0,$$,69.0,Soul Food,1.0,1.0,0.0,1.0,0.0,,2,2.3978952727983707,1.0986122886681098,
mvKlPMm5lje74U_dt2kMrA,Sur Real,Tucson,AZ,32.323126,-110.9280666,3.0,33,0,2.0,$$,97.0,Caribbean,1.0,0.0,1.0,0.0,0.0,1.0,6,3.5263605246161616,1.9459101490553132,
FWTkrjnoIVJ4UiUWUVDi-Q,Happy Bread Cafe,Philadelphia,PA,40.0359153783,-75.1742697135,4.0,13,0,1.0,$,79.0,Bakeries,1.0,0.0,1.0,1.0,0.0,0.0,4,2.6390573296152584,1.6094379124341003,
-O6zuYtx-bMz41rG0jn-5Q,Yogurtland,Mount Laurel,NJ,39.96993531,-74.9139888266,4.5,19,0,1.0,$,72.0,Ice Cream & Frozen Yogurt,,,,,,1.0,53,2.995732273553991,3.9889840465642745,
OdSw7sbipdKtyU4rZxFJHw,Grumpy's Tavern,Philadelphia,PA,39.929865,-75.1596689,4.0,29,1,1.0,$,112.0,Dive Bars,,,0.0,,0.0,,134,3.4011973816621555,4.90527477843843,
bFWH7wlto7jjjwce5ZV--A,Home Plate Grill,Goleta,CA,34.4335513,-119.8846389,4.5,227,1,2.0,$$,73.0,Burgers,1.0,1.0,1.0,1.0,1.0,1.0,164,5.429345628954441,5.10594547390058,
aI3B47Y_AUYFP5K5JAYrlA,Polite Society,Saint Louis,MO,38.6174549,-90.2130046,4.5,793,1,2.0,$$,23.0,American (New),1.0,0.0,1.0,0.0,,1.0,624,6.677083461247136,6.437751649736401,
ZepTeV70GKRBntGBIwev1g,Wawa,Buckingham,PA,40.3242199,-75.0604074,3.0,7,1,1.0,$,,Delis,1.0,1.0,0.0,,,1.0,86,2.0794415416798357,4.465908118654584,
bWvu2hu2oyt5r7DkJFkFRA,Capitalist Pig,Saint Louis,MO,38.600601,-90.213675,4.0,96,0,2.0,$$,20.0,Barbeque,1.0,1.0,0.0,1.0,1.0,1.0,131,4.574710978503383,4.882801922586371,
k8loHfuD6XfmxlM_podojg,Kerry Irish Pub,New Orleans,LA,29.9542180822,-90.0650175029,3.5,67,1,1.0,$,,Pubs,,,0.0,,0.0,,339,4.219507705176107,5.8289456176102075,
DTkEBlD5NJc3Y9Mij63-qg,Denny's,Saint Charles,MO,38.7706643,-90.4939741,2.0,63,1,1.0,$,90.0,American (New),1.0,1.0,0.0,1.0,0.0,1.0,97,4.1588830833596715,4.584967478670572,
zyFlGv7TXKquCmXrC8cp4Q,Swiss Chalet Rotisserie & Grill,Edmonton,AB,53.453175,-113.485414,2.5,27,1,2.0,$$,65.0,American (Traditional),1.0,1.0,0.0,1.0,0.0,1.0,59,3.332204510175204,4.0943445622221,
s-Ff-8M5-AR-5jl59lCj1w,Xfinity Live! Philadelphia,Philadelphia,PA,39.9044484999,-75.1696318388,3.0,361,1,2.0,$$,105.0,American (New),1.0,,1.0,0.0,1.0,1.0,2119,5.8916442118257715,7.659171367666058,
3ow66MiTd-qSko4Y123aRQ,Un Caffe' Italian Bistro,Reno,NV,39.4507132,-119.7586875,4.0,83,0,2.0,$$,60.0,Italian,1.0,0.0,1.0,1.0,0.0,1.0,117,4.430816798843313,4.770684624465665,
3Gsjcg0yHhrjaia4SouMSw,7-Eleven,Tampa,FL,27.9972309,-82.575397,2.5,9,1,1.0,$,,Automotive,1.0,1.0,,,,0.0,21,2.302585092994046,3.091042453358316,
LCe82GYjmurPRryq0H2xLQ,Beef Connection Steakhouse,Gretna,LA,29.8993736,-90.0465638,3.5,13,1,3.0,$$$,,Steakhouses,1.0,0.0,1.0,0.0,0.0,1.0,23,2.6390573296152584,3.1780538303479458,
KLCb0nSVjH5er1Ui6bZWdA,Rocky & Carlo's Restaurant & Bar,Chalmette,LA,29.9391173,-89.9709161,4.0,231,1,2.0,$$,46.0,Southern,1.0,0.0,0.0,1.0,0.0,1.0,459,5.44673737166631,6.131226489483141,
14qJA3j7Ut5_mQ691BT8aA,Baie Rouge,New Orleans,LA,29.9209927,-90.0987535,4.0,81,0,2.0,$$,26.5,Cafes,1.0,0.0,1.0,1.0,1.0,1.0,178,4.406719247264253,5.187385805840755,
V3HTRRF6Qu1v4WOXcFWMlw,Rite Aid,New Orleans,LA,29.998108162,-90.059671104,2.0,5,0,2.0,$$,90.0,Drugstores,,,,,,,10,1.791759469228055,2.3978952727983707,
KRKMqUbVn-4lWjLmayeEBA,Domino's Pizza,Tampa,FL,27.894475,-82.506775,3.5,21,1,1.0,$,104.0,Sandwiches,1.0,1.0,0.0,1.0,0.0,0.0,23,3.091042453358316,3.1780538303479458,
04WpqoyyuqX5IrgI-gAAeA,Chipotle Mexican Grill,Tampa,FL,27.9396844943,-82.4833868644,2.5,138,1,1.0,$,67.5,Mexican,1.0,1.0,0.0,1.0,1.0,1.0,730,4.9344739331306915,6.594413459749778,
mgOnlEvcji413puPdbgOhg,Bobby Burger's Tavern,Conshohocken,PA,40.0742912,-75.2956221,3.5,8,0,1.0,$,,Other,,,,,0.0,1.0,18,2.1972245773362196,2.9444389791664403,
9pr6rI87hZTCIAnFGNnvzQ,Cafe Walnut,Philadelphia,PA,39.948124,-75.152821,4.5,128,1,1.0,$,75.0,Bagels,1.0,0.0,0.0,1.0,1.0,1.0,240,4.859812404361672,5.484796933490655,
j-nQUX-PjCnRSxK8HZMjKg,Ernie's All American Burger Drive Thru,Sparks,NV,39.5579521,-119.7062549,4.0,112,0,1.0,$,63.0,Burgers,1.0,0.0,0.0,1.0,0.0,1.0,150,4.727387818712341,5.017279836814924,
RpFCCPbTSDWFL_nT7KKLvg,Chez Leon,Saint Louis,MO,38.6505322,-90.3391347,3.0,53,0,3.0,$$$,32.0,French,0.0,0.0,1.0,0.0,1.0,1.0,42,3.9889840465642745,3.7612001156935624,
MW-wcIkK_7Q-fqKcoY58DA,Casale Di Maggio Sicilian Restaurant,Perkasie,PA,40.3930698,-75.2361242,3.0,34,1,2.0,$$,41.0,Italian,1.0,0.0,1.0,,1.0,1.0,18,3.5553480614894135,2.9444389791664403,
DTz0FhTqU3ZAkPvw-O-soA,Fred's BBQ,Odessa,FL,28.0907181,-82.578392,3.5,17,0,1.0,$,24.0,Barbeque,1.0,1.0,0.0,1.0,0.0,0.0,14,2.8903717578961645,2.70805020110221,
Nj6gUttyZo2a-Tj1RhDQfQ,Free World Bagels,Marlton,NJ,39.901429533,-74.8833704686,2.5,46,0,1.0,$,48.0,Sandwiches,1.0,0.0,0.0,1.0,1.0,1.0,16,3.8501476017100584,2.833213344056216,
GE5fcC2PP1BgW1T6a9Z0BA,Dirty Little Roddy's,Boise,ID,43.6141262,-116.2010801,2.5,22,1,2.0,$$,,Other,,,0.0,,,0.0,35,3.1354942159291497,3.58351893845611,
ynedwh-RZbSx6MdgFIQydA,Wild Earth Bakery,Edmonton,AB,53.548249,-113.493948,3.0,5,1,2.0,$$,,Bakeries,1.0,0.0,,,,,26,1.791759469228055,3.295836866004329,
9Xq7AI1c0udMy6by_0h-0g,Castle Bake,Edmonton,AB,53.6304551,-113.5113276,4.5,22,1,1.0,$,95.0,Middle Eastern,1.0,1.0,1.0,1.0,1.0,1.0,46,3.1354942159291497,3.8501476017100584,
knHgBpeHr25RI_xVYvyqDg,Smashburger,Sherwood Park,AB,53.5676412998,-113.2834652006,3.5,46,1,2.0,$$,70.0,Burgers,1.0,1.0,0.0,1.0,0.0,1.0,77,3.8501476017100584,4.356708826689592,
Eni8nf_49XDbzEmaaCOQjw,Pizano's Brick Oven Pizzeria And Grill,Philadelphia,PA,39.977253,-75.159327,2.0,27,0,1.0,$,105.0,Steakhouses,1.0,1.0,1.0,1.0,0.0,1.0,1,3.332204510175204,0.6931471805599453,
rDMORDO93e4Qq6EroDpOcA,Two Asians & A Grill,Tampa,FL,27.9949663,-82.512761,4.5,43,1,2.0,$$,21.0,Food Trucks,,,,,,,15,3.784189633918261,2.772588722239781,
QSHpEVmQsHt0LCUGf3TTBA,aka Deli & Bakeshop,Tucson,AZ,32.2201841086,-110.9857384169,3.0,9,0,1.0,$,72.0,Delis,1.0,0.0,0.0,0.0,,0.0,15,2.302585092994046,2.772588722239781,
WfANfT4c9EWolbROAThNGQ,LONDOS FLAMEADE,Indianapolis,IN,39.840337,-86.1278563,5.0,10,1,,,,Beverage Store,,1.0,,,,1.0,8,2.3978952727983707,2.1972245773362196,
J2MWrGso6tBzALV_UMI5RQ,Quickly Boba Cafe USF,Tampa Bay,FL,28.0532386,-82.3920248,4.5,118,1,1.0,$,72.0,Desserts,1.0,,,1.0,0.0,1.0,464,4.77912349311153,6.142037405587356,
JVyyDKeLQZCJpFHhWoRJfA,Wendy's,Phoenixville,PA,40.1303555,-75.5463888,1.5,15,1,1.0,$,70.5,Fast Food,1.0,1.0,0.0,1.0,0.0,1.0,38,2.772588722239781,3.6635616461296463,
oOpC3Xp-aV_y5yqOSSx1PA,Wawa,Flourtown,PA,40.1065943,-75.2138569,3.5,17,1,1.0,$,,Grocery,1.0,1.0,,,,1.0,77,2.8903717578961645,4.356708826689592,
qKdlJQX-vfBmrD0zq1z_sQ,Buffalo's Steak House,Reno,NV,39.5170844,-119.7747258,4.0,7,0,2.0,$$,60.0,Steakhouses,1.0,1.0,1.0,1.0,0.0,1.0,23,2.0794415416798357,3.1780538303479458,
WIR5g_Crb9qF-mRI9IeJhQ,TGI Fridays,Metairie,LA,30.002777,-90.1580571,2.0,186,1,2.0,$$,90.0,American (New),1.0,1.0,1.0,1.0,1.0,1.0,380,5.231108616854587,5.942799375126701,
BsKV_pbe9ohitBRo8GoC6w,B&T Catering,Southampton,PA,40.1878512801,-75.0311583489,5.0,7,1,,,89.0,Caterers,,,,,,1.0,1,2.0794415416798357,0.6931471805599453,
AlGLC5_f_9YvcTMr5GEopQ,Meraki-Greek Street Food,Boise,ID,43.6138431593,-116.2052803114,4.5,224,1,2.0,$$,58.0,Salad,1.0,1.0,0.0,1.0,1.0,1.0,290,5.41610040220442,5.673323267171493,
YSOEOmo2tvXZBNlclD9ERA,Antonio's Brick Oven Pizza & Restaurant,Malvern,PA,40.0729306344,-75.5235526711,3.5,21,1,,,66.0,American (Traditional),1.0,1.0,0.0,,,0.0,1,3.091042453358316,0.6931471805599453,
abr7RHb5adfBWscv5DyLeA,California Brew Festival,Santa Barbara,CA,34.4144516,-119.6851791,5.0,6,1,,,3.0,Beer,,,,,,,5,1.9459101490553132,1.791759469228055,
Su61gAnRDG3DuMEf5RmvTw,Chipotle Mexican Grill,Deptford,NJ,39.841863,-75.092373,2.0,100,1,1.0,$,67.5,Fast Food,1.0,1.0,0.0,1.0,1.0,,211,4.61512051684126,5.356586274672012,
vC9Zi1IcvVXrI8GEj4w2vA,Porter Road Butcher,Nashville,TN,36.1522903464,-86.8455137134,4.0,37,0,2.0,$$,,Breakfast & Brunch,0.0,0.0,0.0,1.0,1.0,0.0,149,3.6375861597263857,5.0106352940962555,
BaFPHNcIN3-BX-RmM0YExA,Dollar General,Nashville,TN,36.1315479,-86.7792221,1.5,7,1,1.0,$,,Discount Store,,,,,,,9,2.0794415416798357,2.302585092994046,
H3B6ZCjtQURr0iWBXYmYzg,Pho Washington,Philadelphia,PA,39.9344835,-75.1549941,4.0,30,1,,,84.0,Vietnamese,1.0,1.0,,,,1.0,19,3.4339872044851463,2.995732273553991,
e85sw6dE3jNu697Hb3BskQ,Dunkin',Philadelphia,PA,39.9582413,-75.2082353,2.0,12,1,1.0,$,126.0,Donuts,1.0,1.0,0.0,1.0,0.0,1.0,13,2.5649493574615367,2.6390573296152584,
7n29ryIMoMRgfdiYn4Babg,Pho Kim Long,Tampa,FL,28.0258703,-82.571342,4.0,5,0,,,,Vietnamese,,,,,,0.0,6,1.791759469228055,1.9459101490553132,
8rBYBu7loRsufEDK0MpHuA,Caffé Artisan,Franklin,TN,35.9183623525,-86.8372306944,4.5,12,1,,,31.0,Soup,1.0,1.0,0.0,,0.0,1.0,11,2.5649493574615367,2.4849066497880004,
5o_rK1BbUPli1tEMUR8AKw,Sam’s New York Pizza,Land O Lakes,FL,28.1909554941,-82.458708232,2.5,61,0,1.0,$,71.0,Pizza,1.0,1.0,0.0,1.0,0.0,0.0,8,4.127134385045092,2.1972245773362196,
yjYOdci9mTeZphr-WD3H9Q,Lil' Java Philly,Philadelphia,PA,39.9215338976,-75.1767749189,4.5,34,0,1.0,$,,Sandwiches,1.0,1.0,0.0,1.0,0.0,1.0,33,3.5553480614894135,3.5263605246161616,
eZCt3doDaA-l4sg_OM67YQ,PROVIDER,Indianapolis,IN,39.788376,-86.139458,4.5,292,1,2.0,$$,48.0,Bakeries,1.0,0.0,0.0,,1.0,1.0,626,5.680172609017068,6.440946540632921,
DCyOSmePdGjAuSt7jldXYg,Smokies BBQ,Nashville,TN,36.1111416,-86.7410874,3.0,21,0,2.0,$$,48.0,Barbeque,1.0,0.0,1.0,1.0,0.0,,11,3.091042453358316,2.4849066497880004,
lHu1ObJBD8IWLJGUpk87QQ,Vino Volo,Philadelphia,PA,39.8780119385,-75.2394390106,3.5,108,1,2.0,$$,108.5,Wineries,,,0.0,0.0,0.0,1.0,621,4.6913478822291435,6.432940092739179,
hwm0SPrb1IACKU5oU3hy0A,Cannstatter Volksfest Verein,Philadelphia,PA,40.054758,-75.008043,4.0,12,1,2.0,$$,,German,1.0,0.0,1.0,1.0,1.0,1.0,89,2.5649493574615367,4.499809670330265,
y3qnicZgcv9gMseetyzbFQ,Hibachi Super Buffet,Tucson,AZ,32.237665178,-110.8942365646,2.5,77,0,1.0,$,74.5,Barbeque,1.0,0.0,0.0,1.0,0.0,1.0,85,4.356708826689592,4.454347296253507,
eeLaCJT7RecOjccl5Fruog,Country Nights,Reno,NV,39.5234844,-119.7804047,3.5,7,1,2.0,$$,12.0,Country Dance Halls,,,,,0.0,1.0,113,2.0794415416798357,4.736198448394496,
M1QIvBq0q5bekUs5vOYXAg,Cress at Armature Works,Tampa,FL,27.9611064,-82.4640636,3.0,9,0,,,70.0,American (New),1.0,,0.0,,1.0,1.0,7,2.302585092994046,2.0794415416798357,
IE-5GIHlAINr0zO4lrJ_Lg,I Dream of Weenie,Nashville,TN,36.1766717,-86.7498578,4.5,213,1,1.0,$,25.0,Fast Food,1.0,0.0,0.0,1.0,1.0,1.0,411,5.365976015021851,6.021023349349527,
FPnxRASuezpmN6nG_XTeVg,Don Villavaso on the Bayou,New Orleans,LA,29.980166,-90.0835312,4.5,12,1,,,37.0,Whiskey Bars,1.0,1.0,1.0,,1.0,,51,2.5649493574615367,3.9512437185814275,
u8z32Uq_5P4iPda2Ejqv1A,Horseshu Sports Lounge & Maxim's Dining,Edmonton,AB,53.599067,-113.431175,3.5,9,1,2.0,$$,105.0,Sports Bars,,,0.0,,1.0,1.0,34,2.302585092994046,3.5553480614894135,
